timestamp,open,high,low,close,volume
2023-12-05 00:00:00,41668.5,41684.0,41555.5,41578.0,3735639
2023-12-05 00:15:00,41578.0,41583.0,41428.5,41453.0,8325479
2023-12-05 00:30:00,41453.0,41491.0,41121.0,41465.0,56210742
2023-12-05 00:45:00,41465.0,41491.0,41260.0,41295.5,12408981
2023-12-05 01:00:00,41295.5,41439.0,41193.0,41377.5,16020274
2023-12-05 01:15:00,41377.5,41486.0,41264.5,41484.0,9349110
2023-12-05 01:30:00,41484.0,41500.0,41402.5,41485.5,10045554
2023-12-05 01:45:00,41485.5,41673.0,41451.0,41665.5,10241629
2023-12-05 02:00:00,41665.5,41805.0,41585.5,41639.0,16916244
2023-12-05 02:15:00,41639.0,41728.0,41583.0,41702.5,9027867
2023-12-05 02:30:00,41702.5,41765.0,41654.5,41673.5,7899828
2023-12-05 02:45:00,41673.5,41691.0,41598.5,41635.0,7092460
2023-12-05 03:00:00,41635.0,41640.5,41527.0,41559.0,11332790
2023-12-05 03:15:00,41559.0,41695.0,41543.0,41695.0,6114890
2023-12-05 03:30:00,41695.0,41762.5,41680.0,41735.5,4019004
2023-12-05 03:45:00,41735.5,41796.5,41717.5,41748.5,2936266
2023-12-05 04:00:00,41748.5,41888.5,41731.0,41856.0,11359956
2023-12-05 04:15:00,41856.0,42000.0,41826.0,41903.0,14320285
2023-12-05 04:30:00,41903.0,41979.0,41824.5,41891.0,5390921
2023-12-05 04:45:00,41891.0,42103.5,41836.0,42027.0,15054540
2023-12-05 05:00:00,42027.0,42040.0,41796.0,41825.0,9666964
2023-12-05 05:15:00,41825.0,41947.0,41785.5,41943.5,4458570
2023-12-05 05:30:00,41943.5,41943.5,41836.0,41897.0,2855055
2023-12-05 05:45:00,41897.0,41897.0,41746.0,41791.5,7838345
2023-12-05 06:00:00,41791.5,41864.0,41740.0,41755.5,4293343
2023-12-05 06:15:00,41755.5,41863.5,41752.5,41830.0,3922691
2023-12-05 06:30:00,41830.0,41897.0,41816.0,41876.5,4642041
2023-12-05 06:45:00,41876.5,42095.0,41860.0,42075.0,14905729
2023-12-05 07:00:00,42075.0,42399.0,41939.5,42335.5,52397465
2023-12-05 07:15:00,42335.5,42473.0,42202.0,42321.0,31065150
2023-12-05 07:30:00,42321.0,42321.5,42067.0,42120.0,23287424
2023-12-05 07:45:00,42120.0,42120.0,41883.5,41980.0,10988985
2023-12-05 08:00:00,41980.0,41980.0,41820.0,41903.5,6141051
2023-12-05 08:15:00,41903.5,41950.0,41805.0,41825.0,5200018
2023-12-05 08:30:00,41825.0,41960.5,41812.5,41895.5,2989807
2023-12-05 08:45:00,41895.5,42034.0,41882.0,42004.0,4318198
2023-12-05 09:00:00,42004.0,42004.5,41777.0,41842.0,9795182
2023-12-05 09:15:00,41842.0,41870.5,41760.5,41860.0,3150822
2023-12-05 09:30:00,41860.0,41922.5,41791.5,41885.5,5026132
2023-12-05 09:45:00,41885.5,41964.0,41879.0,41949.0,2935199
2023-12-05 10:00:00,41949.0,41959.0,41792.5,41823.0,5344349
2023-12-05 10:15:00,41823.0,41855.5,41667.0,41732.0,11858694
2023-12-05 10:30:00,41732.0,41780.0,41635.5,41756.0,5054067
2023-12-05 10:45:00,41756.0,41854.0,41737.5,41824.0,2539661
2023-12-05 11:00:00,41824.0,41839.0,41660.5,41718.0,4846857
2023-12-05 11:15:00,41718.0,41780.5,41653.0,41768.0,2478079
2023-12-05 11:30:00,41768.0,41810.0,41730.0,41786.0,968234
2023-12-05 11:45:00,41786.0,41815.0,41714.0,41767.0,3432025
2023-12-05 12:00:00,41767.0,41809.0,41735.5,41783.5,2312746
2023-12-05 12:15:00,41783.5,41866.5,41779.0,41821.0,2561619
2023-12-05 12:30:00,41821.0,41850.0,41765.0,41779.0,3202264
2023-12-05 12:45:00,41779.0,41865.0,41750.5,41855.5,8537834
2023-12-05 13:00:00,41855.5,41867.5,41786.0,41787.0,3644226
2023-12-05 13:15:00,41787.0,41836.5,41743.0,41775.0,4448781
2023-12-05 13:30:00,41775.0,41823.5,41760.0,41816.5,475016
2023-12-05 13:45:00,41816.5,41837.5,41781.0,41812.5,866316
2023-12-05 14:00:00,41812.5,41890.0,41750.5,41883.5,2749803
2023-12-05 14:15:00,41883.5,41926.0,41859.0,41919.5,2278045
2023-12-05 14:30:00,41919.5,41960.0,41879.0,41911.5,7078941
2023-12-05 14:45:00,41911.5,41950.5,41905.5,41950.0,3069427
2023-12-05 15:00:00,41950.0,41951.5,41917.5,41942.0,2889950
2023-12-05 15:15:00,41942.0,41948.0,41852.5,41852.5,4224805
2023-12-05 15:30:00,41852.5,41868.5,41701.0,41745.5,9592745
2023-12-05 15:45:00,41745.5,41769.0,41709.5,41761.0,1583054
2023-12-05 16:00:00,41761.0,41766.5,41549.5,41629.0,17152238
2023-12-05 16:15:00,41629.0,41655.5,41481.0,41573.0,10408174
2023-12-05 16:30:00,41573.0,41587.0,41415.0,41454.0,12018066
2023-12-05 16:45:00,41454.0,41593.5,41442.0,41562.0,7460865
2023-12-05 17:00:00,41562.0,41680.5,41536.5,41655.5,8474023
2023-12-05 17:15:00,41655.5,41667.0,41563.5,41564.0,4166415
2023-12-05 17:30:00,41564.0,41564.0,41470.0,41502.5,7661559
2023-12-05 17:45:00,41502.5,41666.5,41435.0,41649.0,16032796
2023-12-05 18:00:00,41649.0,41713.0,41621.5,41701.5,8508207
2023-12-05 18:15:00,41701.5,41725.0,41674.5,41691.5,4589252
2023-12-05 18:30:00,41691.5,41749.0,41686.0,41694.5,11436830
2023-12-05 18:45:00,41694.5,41764.5,41693.0,41742.5,2543352
2023-12-05 19:00:00,41742.5,41781.0,41722.5,41754.5,4941191
2023-12-05 19:15:00,41754.5,41790.0,41735.5,41761.0,1845746
2023-12-05 19:30:00,41761.0,41777.5,41682.0,41698.5,3180674
2023-12-05 19:45:00,41698.5,41740.5,41639.5,41645.0,3765461
