timestamp,open,high,low,close,volume
2019-02-25,3784.0,3805.0,3713.5,3777.5,8123239
2019-02-26,3777.5,3854.5,3762.5,3808.0,8901453
2019-02-27,3808.0,3820.5,3774.5,3804.0,4271912
2019-02-28,3804.0,3832.0,3660.0,3820.0,7474535
2019-03-01,3820.0,3873.5,3755.0,3815.0,7564104
2019-03-02,3815.0,3839.0,3767.0,3805.5,8336973
2019-03-03,3805.5,3815.0,3778.0,3799.5,7023667
2019-03-04,3799.5,3803.5,3669.5,3705.0,9027154
2019-03-05,3705.0,3844.0,3680.5,3816.5,8074624
2019-03-06,3816.5,3896.0,3810.5,3836.5,7557506
2019-03-07,3836.5,3887.5,3831.5,3873.5,6231828
2019-03-08,3873.5,3923.0,3845.5,3889.5,6524861
2019-03-09,3889.5,3930.0,3724.5,3920.5,9000547
2019-03-10,3920.5,3943.0,3865.0,3888.0,5364349
2019-03-11,3888.0,3912.0,3812.0,3839.5,6304726
2019-03-12,3839.5,3872.0,3794.5,3861.5,5836541
2019-03-13,3861.5,3872.0,3827.0,3842.0,6692013
2019-03-14,3842.0,3900.0,3760.0,3847.0,8533514
2019-03-15,3847.0,3890.0,3841.0,3883.0,6336624
2019-03-16,3883.0,4035.5,3883.0,3984.5,9145742
2019-03-17,3984.5,3987.5,3930.0,3973.0,6512469
2019-03-18,3973.0,4014.0,3932.5,3957.5,5862397
2019-03-19,3957.5,3990.0,3947.0,3970.5,6819631
2019-03-20,3970.5,4019.0,3958.5,3995.5,7368749
2019-03-21,3995.5,4063.5,3921.0,3933.0,11003451
2019-03-22,3933.0,3994.0,3933.0,3988.5,8272783
2019-03-23,3988.5,3998.0,3915.0,3968.5,8703680
2019-03-24,3968.5,3981.0,3955.0,3969.0,6706251
2019-03-25,3969.0,3972.0,3942.5,3958.0,5265934
2019-03-26,3958.0,3959.5,3860.0,3904.0,6110181
2019-03-27,3904.0,4033.0,3903.5,4008.5,5634792
2019-03-28,4008.5,4039.5,3991.5,4013.0,5174245
2019-03-29,4013.0,4097.0,3999.0,4067.0,9183141
2019-03-30,4067.0,4128.0,4025.5,4076.5,5300210
2019-03-31,4076.5,4098.0,4055.5,4089.5,5135986
2019-04-01,4089.5,4144.0,4041.5,4128.0,8527651
2019-04-02,4128.0,5096.0,4122.5,4749.5,70656566
2019-04-03,4749.5,5084.0,4674.5,5006.5,37944730
2019-04-04,5006.5,5337.0,4797.5,5004.0,22604595
2019-04-05,5004.0,5059.0,4780.0,4984.5,10002480
2019-04-06,4984.5,5066.5,4952.5,5044.5,3306122
2019-04-07,5044.5,5241.5,4891.0,5126.5,10418159
2019-04-08,5126.5,5339.0,5053.0,5243.5,10274733
2019-04-09,5243.5,5320.0,5145.0,5205.5,13550312
2019-04-10,5205.5,5289.5,5155.5,5267.5,7081386
2019-04-11,5267.5,5467.0,4974.0,5045.5,56022484
2019-04-12,5045.5,5096.5,4926.0,5083.0,61581490
2019-04-13,5083.0,5121.5,5024.5,5096.0,67985929
2019-04-14,5096.0,5115.0,5013.0,5074.0,67184172
2019-04-15,5074.0,5189.5,5063.5,5155.0,64572515
2019-04-16,5155.0,5159.5,4948.5,5052.0,67106290
2019-04-17,5052.0,5278.5,5045.5,5213.0,88899219
2019-04-18,5213.0,5305.5,5193.5,5248.5,62833234
2019-04-19,5248.5,5313.5,5166.5,5240.5,64357741
2019-04-20,5240.5,5379.0,5240.5,5308.0,83232498
2019-04-21,5308.0,5348.0,5210.0,5267.5,78896811
2019-04-22,5267.5,5328.0,5226.0,5317.0,66420380
2019-04-23,5317.0,5650.5,5215.0,5574.5,93813156
2019-04-24,5574.5,5620.5,5371.0,5458.5,96412898
2019-04-25,5458.5,5474.5,5367.0,5450.0,70120228
2019-04-26,5450.0,5503.5,4962.0,5157.0,141062385
2019-04-27,5157.0,5181.0,5042.0,5160.0,44058658
2019-04-28,5160.0,5224.5,5131.0,5160.5,46981150
2019-04-29,5160.5,5193.5,5068.0,5151.5,68794244
2019-04-30,5151.5,5287.5,5091.0,5250.0,82566978
2019-05-01,5250.0,5337.5,5221.0,5282.5,76622520
2019-05-02,5282.5,5388.0,5260.0,5372.5,81671802
2019-05-03,5372.5,5799.0,5355.0,5725.0,123571206
2019-05-04,5725.0,5840.0,5500.0,5569.5,118316596
2019-05-05,5569.5,5850.0,5533.0,5712.0,109391570
2019-05-06,5712.0,5782.0,5560.5,5644.0,97913302
2019-05-07,5644.0,5967.0,5635.5,5828.5,132506653
2019-05-08,5828.5,5908.5,5646.5,5853.5,111283953
2019-05-09,5853.5,6098.0,5824.5,5990.5,123558809
2019-05-10,5990.5,6333.0,5973.0,6248.0,114210066
2019-05-11,6248.0,6975.5,6226.0,6791.5,175378475
2019-05-12,6791.5,7582.0,6752.5,6967.0,323094766
2019-05-13,6967.0,7545.0,6784.5,7510.5,161251071
2019-05-14,7510.5,8338.5,7488.0,8062.5,261022915
2019-05-15,8062.5,8208.5,7627.0,7949.5,217532383
2019-05-16,7949.5,8400.0,7732.0,7950.0,203462247
2019-05-17,7950.0,8039.0,6480.5,7147.0,233759858
2019-05-18,7147.0,7485.0,6980.5,7353.5,184868346
2019-05-19,7353.5,8160.0,7206.5,7969.0,173987640
2019-05-20,7969.0,8322.5,7584.5,7828.5,197385701
2019-05-21,7828.5,8182.5,7688.5,7967.0,152303958
2019-05-22,7967.0,8124.0,7758.0,7877.5,150355336
2019-05-23,7877.5,8047.0,7462.0,7730.0,197840659
2019-05-24,7730.0,8089.0,7722.0,8071.0,101757452
2019-05-25,8071.0,8191.5,7929.5,8087.5,109681707
2019-05-26,8087.5,8118.0,7890.0,8019.0,84368781
2019-05-27,8019.0,8964.5,7988.5,8792.5,246150892
2019-05-28,8792.5,8943.0,8580.0,8717.0,246585479
2019-05-29,8717.0,8825.5,8451.0,8723.0,238038846
2019-05-30,8723.0,8780.0,8560.0,8728.5,216662538
2019-05-31,8728.5,9100.0,8017.5,8425.0,416111994
2019-06-01,8425.0,8639.0,8302.5,8500.5,248582136
2019-06-02,8500.5,8855.5,8491.0,8702.0,223729512
2019-06-03,8702.0,8777.0,8331.0,8409.5,234431166
2019-06-04,8409.5,8596.0,7717.5,7951.5,304275760
2019-06-05,7951.5,7991.0,7435.0,7688.5,280606899
2019-06-06,7688.5,7925.0,7582.5,7695.0,260820012
2019-06-07,7695.0,8046.0,7453.0,7934.0,212839564
2019-06-08,7934.0,8130.5,7865.0,7931.0,187481604
2019-06-09,7931.0,7969.0,7690.5,7773.0,179357581
2019-06-10,7773.0,8075.5,7501.5,7953.0,253826783
2019-06-11,7953.0,8055.0,7740.0,7789.5,178342996
2019-06-12,7789.5,8076.5,7710.0,8020.5,232875519
2019-06-13,8020.5,8270.5,8020.5,8158.5,176139464
2019-06-14,8158.5,8442.0,8158.5,8395.0,220061039
2019-06-15,8395.0,8777.0,8347.0,8713.0,221833631
2019-06-16,8713.0,9439.0,8711.0,9259.5,371709140
2019-06-17,9259.5,9435.0,8830.0,9404.0,284510471
2019-06-18,9404.0,9498.0,9035.0,9137.0,333745595
2019-06-19,9137.0,9215.0,8940.0,9075.5,271615200
2019-06-20,9075.5,9381.5,9055.5,9379.0,236636338
2019-06-21,9379.0,9934.0,9300.0,9836.0,390828777
2019-06-22,9834.0,11223.0,9798.0,10806.5,707387707
2019-06-23,10806.5,11022.5,10353.5,10732.5,464753245
2019-06-24,10732.5,11285.5,10550.0,10954.0,514012489
2019-06-25,10954.0,11475.5,10786.0,11291.5,640294275
2019-06-26,11291.5,12969.0,11221.5,12777.5,1287519689
2019-06-27,12777.5,13916.0,11352.5,11945.5,1535008396
2019-06-28,11945.5,12097.5,10325.0,11744.5,1371187967
2019-06-29,11744.5,12467.5,11350.5,11941.5,605936513
2019-06-30,11941.5,12290.5,10875.5,11141.5,528239531
2019-07-01,11141.5,11422.5,10157.0,10199.5,600716336
2019-07-02,10207.0,10661.5,9661.0,10526.5,815246489
2019-07-03,10522.5,11577.5,10401.5,11402.0,808420353
2019-07-04,11402.0,12062.5,11033.0,11887.5,680886823
2019-07-05,11887.5,11925.0,10772.5,11360.5,675210982
2019-07-06,11360.5,11636.0,10820.5,11462.5,642382963
2019-07-07,11462.5,11750.0,11052.0,11358.0,429161831
2019-07-08,11358.0,12048.5,11139.5,11915.0,462197986
2019-07-09,11915.0,12844.5,11820.5,12343.0,696687106
2019-07-10,12343.0,13247.0,12202.5,12511.0,905255988
2019-07-11,12510.5,12513.5,11168.0,11780.0,1616853963
2019-07-12,11780.0,11822.5,10917.0,11651.0,1141872482
2019-07-13,11651.0,11946.0,11188.0,11330.0,495175196
2019-07-14,11330.0,11490.5,10523.5,10617.5,656800366
2019-07-15,10617.5,10719.5,9854.0,10547.5,791634890
2019-07-16,10547.5,11072.5,10365.0,10432.5,702997152
2019-07-17,10432.5,10573.0,9084.5,9692.0,1288493672
2019-07-18,9692.0,10399.0,9269.0,10315.0,993070440
2019-07-19,10315.0,10792.5,10107.5,10321.0,1128874154
2019-07-20,10321.0,10857.5,10306.0,10618.0,621702074
2019-07-21,10618.0,11115.0,10335.0,10404.5,524592565
2019-07-22,10404.5,10685.0,10157.0,10203.5,498710605
2019-07-23,10203.5,10387.5,9871.0,9987.5,650290850
2019-07-24,9987.5,10220.0,9569.0,9847.0,582232608
2019-07-25,9847.0,10184.0,9505.0,9976.0,629833837
2019-07-26,9976.0,10067.5,9629.5,9776.0,511194090
2019-07-27,9776.0,10288.0,9324.5,9420.0,593594273
2019-07-28,9420.0,9568.0,9297.0,9485.5,403720456
2019-07-29,9485.5,9747.0,9103.5,9510.0,524234082
2019-07-30,9510.0,9645.0,9369.0,9564.0,432974760
2019-07-31,9564.0,10074.0,9500.0,9969.0,497461446
2019-08-01,9969.0,10166.5,9884.0,10004.0,515637899
2019-08-02,10004.0,10596.0,9982.0,10596.0,560327277
2019-08-03,10596.0,10902.0,10376.0,10810.0,569276593
2019-08-04,10810.0,10927.5,10577.0,10801.5,462607922
2019-08-05,10801.5,11876.0,10790.0,11802.0,1011470100
2019-08-06,11802.0,12342.5,11535.5,11733.5,1207485244
2019-08-07,11733.5,12176.5,11220.0,12081.5,983128196
2019-08-08,12081.5,12119.0,11475.5,11708.5,1081587620
2019-08-09,11708.5,12123.0,11460.5,11766.5,823830581
2019-08-10,11766.5,11998.5,11150.0,11376.5,793227158
2019-08-11,11376.5,11478.5,11091.0,11391.0,572110733
2019-08-12,11391.0,11593.5,11235.0,11375.0,489686832
2019-08-13,11375.0,11466.5,10880.5,10955.5,569471361
2019-08-14,10955.5,10972.0,10363.0,10474.5,764533509
2019-08-15,10474.5,10585.0,9480.0,10004.0,1294111937
2019-08-16,10004.0,10440.0,9726.5,10091.5,969301513
2019-08-17,10091.5,10532.5,10053.5,10313.5,676083826
2019-08-18,10313.5,10517.5,9967.0,10390.5,569292944
2019-08-19,10390.5,10796.5,10270.5,10741.0,464801815
2019-08-20,10741.0,10962.0,10573.5,10618.0,576251459
2019-08-21,10618.0,10848.5,9889.5,9992.0,689769454
2019-08-22,9992.0,10178.5,9750.0,10095.5,627629918
2019-08-23,10095.5,10449.0,10049.5,10417.5,470468934
2019-08-24,10417.5,10471.5,9863.0,9992.0,422029368
2019-08-25,9992.0,10374.0,9955.0,10050.5,425216677
2019-08-26,10050.5,10703.0,9882.0,10330.0,558018544
2019-08-27,10330.0,10396.5,10031.0,10166.0,495551150
2019-08-28,10166.0,10321.5,10027.0,10210.5,404229799
2019-08-29,10210.5,10292.5,9322.5,9400.5,694893039
2019-08-30,9400.5,9616.0,9342.5,9572.0,436515416
2019-08-31,9572.0,9690.0,9466.0,9584.0,388490692
2019-09-01,9584.0,9716.0,9438.0,9587.5,359118203
2019-09-02,9587.5,9980.5,9533.5,9928.0,478449667
2019-09-03,9928.0,10785.0,9893.0,10658.0,1052854700
2019-09-04,10658.0,10741.0,10377.0,10402.5,971704677
2019-09-05,10402.5,10870.0,10389.0,10565.5,1076821017
2019-09-06,10565.5,10962.0,10491.0,10865.5,848568538
2019-09-07,10865.5,10926.5,10215.0,10431.5,736600990
2019-09-08,10431.5,10596.0,10261.0,10422.0,681709493
2019-09-09,10422.0,10550.0,10074.0,10333.0,840220866
2019-09-10,10333.0,10375.5,10149.5,10202.5,583888048
2019-09-11,10202.5,10260.0,9858.0,10014.5,774819236
2019-09-12,10014.5,10358.0,9912.5,10308.0,681442606
2019-09-13,10308.0,10468.5,10240.0,10307.5,642463174
2019-09-14,10307.5,10407.5,10160.0,10363.5,549748006
2019-09-15,10363.5,10451.0,10254.5,10282.0,499191758
2019-09-16,10282.0,10382.0,10070.0,10139.5,470039677
2019-09-17,10139.5,10399.5,10080.0,10219.0,580683147
2019-09-18,10219.0,10287.0,10076.0,10182.0,558113537
2019-09-19,10182.0,10224.0,9590.0,9863.5,729763642
2019-09-20,9863.5,10409.0,9863.5,10176.5,741531125
2019-09-21,10176.5,10181.5,9904.0,9993.5,581131558
2019-09-22,9993.5,10090.0,9837.0,9978.5,498963890
2019-09-23,9978.5,10075.5,9660.5,9897.5,578812488
2019-09-24,9897.5,9925.5,9489.0,9505.0,911554484
2019-09-25,9505.0,9566.5,8018.5,8375.0,2369737089
2019-09-26,8375.0,8641.5,8046.0,8205.0,1204484901
2019-09-27,8205.0,8238.0,7744.5,7977.0,1253785836
2019-09-28,7977.0,8265.5,7866.5,8086.5,786943368
2019-09-29,8086.5,8355.0,7902.5,7982.5,724488038
2019-09-30,7982.5,8260.0,7690.0,8210.5,854597521
2019-10-01,8210.5,8509.0,8188.5,8354.5,869756286
2019-10-02,8354.5,8539.5,8176.0,8242.5,720133726
2019-10-03,8242.5,8419.0,8076.5,8108.0,528196146
2019-10-04,8108.0,8292.5,8025.0,8166.0,614360509
2019-10-05,8166.0,8232.5,8020.0,8041.5,392098333
2019-10-06,8041.5,8197.0,7867.0,7919.5,575729915
2019-10-07,7919.5,8210.0,7764.5,8168.0,827268665
2019-10-08,8168.0,8334.5,8144.5,8193.0,655056828
2019-10-09,8193.0,8475.5,8096.0,8450.5,656334362
2019-10-10,8450.5,8689.5,8450.5,8513.0,843323930
2019-10-11,8513.0,8809.0,8288.5,8327.0,872159288
2019-10-12,8327.0,8409.5,8233.0,8402.5,400851412
2019-10-13,8402.5,8465.5,8296.0,8431.0,424703984
2019-10-14,8431.0,8471.5,8163.5,8272.0,517180006
2019-10-15,8272.0,8424.0,8227.0,8265.0,520359749
2019-10-16,8265.0,8380.0,7932.5,7963.0,653898833
2019-10-17,7963.0,8116.0,7915.0,8063.5,435606050
2019-10-18,8063.5,8132.5,7815.0,7915.5,551062580
2019-10-19,7915.5,8103.5,7874.5,8015.0,419508425
2019-10-20,8015.0,8025.0,7877.5,8012.0,434826444
2019-10-21,8012.0,8317.0,7996.0,8262.5,639012111
2019-10-22,8262.5,8356.0,8159.5,8209.5,488028251
2019-10-23,8209.5,8228.0,7406.5,7465.5,925436652
2019-10-24,7465.5,7520.5,7301.0,7473.0,643518233
2019-10-25,7473.0,7697.0,7384.5,7673.0,555587181
2019-10-26,7673.0,10558.0,7672.5,9175.5,4459395289
2019-10-27,9175.5,9661.0,8921.0,9549.0,1432589362
2019-10-28,9549.0,9938.0,9272.0,9347.5,2648371771
2019-10-29,9347.5,9560.0,9194.5,9385.5,1603002022
2019-10-30,9385.5,9526.0,9018.0,9095.0,1103380016
2019-10-31,9095.0,9442.5,8960.0,9275.0,938942790
2019-11-01,9275.0,9313.0,9039.5,9140.5,788386434
2019-11-02,9140.5,9410.0,9082.0,9338.0,667944494
2019-11-03,9338.0,9397.0,9107.0,9163.5,386598103
2019-11-04,9163.5,9342.0,9077.0,9322.0,393143181
2019-11-05,9322.0,9612.5,9188.0,9358.5,788285837
2019-11-06,9358.5,9461.0,9266.0,9339.5,480976821
2019-11-07,9339.5,9382.0,9144.0,9222.0,419223685
2019-11-08,9222.0,9262.0,8680.0,8757.0,917701105
2019-11-09,8757.0,8891.0,8697.5,8824.0,491027723
2019-11-10,8824.0,8886.0,8734.5,8840.0,413792530
2019-11-11,8840.0,9140.0,8593.0,8736.5,950477392
2019-11-12,8736.5,8866.0,8624.5,8665.0,508025453
2019-11-13,8665.0,8849.0,8559.0,8738.0,500725133
2019-11-14,8738.0,8793.0,8555.5,8649.0,383429654
2019-11-15,8649.0,8787.5,8355.0,8449.5,690052840
2019-11-16,8449.5,8538.0,8390.5,8486.0,330271339
2019-11-17,8486.0,8590.0,8384.5,8528.5,393451268
2019-11-18,8528.5,8638.0,8345.0,8435.0,571763973
2019-11-19,8435.0,8435.0,7991.0,8088.5,1079303350
2019-11-20,8088.5,8156.0,8034.0,8132.0,463996598
2019-11-21,8132.0,8229.0,7751.0,7769.0,787025511
2019-11-22,7769.0,7769.5,6735.5,7033.5,2747689295
2019-11-23,7033.5,7385.0,7033.5,7264.0,1343714519
2019-11-24,7264.0,7348.0,6998.0,7061.0,1047866884
2019-11-25,7061.0,7272.5,6519.0,7170.0,2558856737
2019-11-26,7170.0,7380.0,7015.0,7061.5,1510587794
2019-11-27,7061.5,7373.0,6845.5,7230.0,1238656529
2019-11-28,7230.0,7672.5,7212.0,7464.5,1236945738
2019-11-29,7464.5,7803.5,7370.0,7763.0,1354652445
2019-11-30,7763.0,7872.0,7531.5,7570.0,962716749
2019-12-01,7570.0,7613.5,7234.0,7397.0,1134746430
2019-12-02,7397.0,7443.0,7160.5,7285.5,983221947
2019-12-03,7285.5,7419.5,7238.0,7343.0,552877471
2019-12-04,7343.0,7795.0,7085.5,7467.5,1370366829
2019-12-05,7467.5,7508.0,7089.5,7401.5,1486587414
2019-12-06,7401.5,7450.5,7255.0,7378.5,828720421
2019-12-07,7378.5,7648.0,7345.5,7542.5,1005682523
2019-12-08,7542.5,7552.0,7389.0,7530.0,541651366
2019-12-09,7530.0,7583.0,7442.5,7545.0,600211817
2019-12-10,7545.0,7688.5,7258.0,7289.0,1269623136
2019-12-11,7289.0,7305.0,7161.5,7230.0,740630063
2019-12-12,7230.0,7296.0,7070.5,7159.0,861222270
2019-12-13,7159.0,7253.5,7144.5,7221.5,397786862
2019-12-14,7221.5,7295.0,7107.5,7146.0,532454637
2019-12-15,7146.0,7210.0,7002.0,7108.5,798178334
2019-12-16,7108.5,7138.5,7027.0,7106.0,451718475
2019-12-17,7106.0,7115.0,6666.5,6742.0,1001629676
2019-12-18,6742.0,6745.5,6420.0,6690.5,1282108199
2019-12-19,6690.5,7480.5,6690.5,7119.0,1623068711
2019-12-20,7119.0,7203.0,7073.0,7196.5,428149638
2019-12-21,7196.5,7229.0,7096.0,7130.5,298131311
2019-12-22,7130.5,7201.0,7116.5,7166.5,197145309
2019-12-23,7166.5,7646.0,7163.0,7578.5,1006270215
2019-12-24,7578.5,7691.5,7227.0,7346.0,813091323
2019-12-25,7346.0,7346.5,7155.5,7183.0,524251149
2019-12-26,7183.0,7263.5,7116.0,7211.5,379736323
2019-12-27,7211.5,7428.0,7058.0,7183.5,735961506
2019-12-28,7183.5,7344.0,7156.0,7311.0,439181602
2019-12-29,7311.0,7398.0,7253.5,7378.5,363288618
2019-12-30,7378.5,7524.5,7265.0,7286.0,553810637
2019-12-31,7286.0,7305.5,7167.5,7215.5,443935096
2020-01-01,7215.5,7236.5,7116.5,7200.0,348573294
2020-01-02,7200.0,7234.0,7074.5,7117.0,372961236
2020-01-03,7117.0,7367.0,6854.5,7247.5,994408426
2020-01-04,7247.5,7411.5,7247.5,7305.5,582161474
2020-01-05,7305.5,7488.5,7259.5,7430.0,611286707
2020-01-06,7430.0,7611.5,7301.5,7536.5,781228301
2020-01-07,7536.5,8007.0,7507.0,7846.0,1064255494
2020-01-08,7846.0,8461.5,7734.5,8307.0,1845309137
2020-01-09,8307.0,8360.0,7852.0,7884.5,1256287582
2020-01-10,7884.5,7991.5,7676.0,7970.0,1066349153
2020-01-11,7970.0,8247.0,7916.5,8053.0,1181388457
2020-01-12,8053.0,8290.0,7965.5,8136.0,722250404
2020-01-13,8136.0,8196.0,8038.5,8082.5,530216743
2020-01-14,8082.5,8750.5,8065.5,8700.5,1235542938
2020-01-15,8700.5,8911.0,8537.0,8845.5,1808136368
2020-01-16,8845.5,8877.5,8584.0,8674.5,983282958
2020-01-17,8674.5,9021.5,8615.0,8779.5,1015441244
2020-01-18,8779.5,8984.5,8768.0,8920.0,706346938
2020-01-19,8920.0,9188.0,8452.0,8618.5,1136851786
2020-01-20,8618.5,8760.0,8453.0,8646.0,759924823
2020-01-21,8646.0,8741.0,8585.5,8645.0,432043222
2020-01-22,8645.0,8799.0,8470.0,8640.5,604926944
2020-01-23,8640.5,8682.5,8304.5,8339.5,709565064
2020-01-24,8339.5,8487.0,8223.0,8454.0,676800036
2020-01-25,8454.0,8517.5,8258.0,8306.0,559960994
2020-01-26,8306.0,8480.0,8287.0,8443.0,463815386
2020-01-27,8443.0,8760.0,8426.0,8741.5,696822024
2020-01-28,8741.5,9194.0,8738.0,9031.5,1179757757
2020-01-29,9031.5,9446.0,8874.0,9329.0,1172659694
2020-01-30,9329.0,9445.0,9190.0,9339.0,727661506
2020-01-31,9339.0,9575.0,9104.5,9250.0,1151104448
2020-02-01,9250.0,9465.0,9245.0,9338.0,601437384
2020-02-02,9338.0,9476.0,9138.0,9453.5,736122842
2020-02-03,9453.5,9631.5,9250.0,9339.0,870614674
2020-02-04,9339.0,9346.0,9085.0,9141.0,738196534
2020-02-05,9141.0,9487.0,9128.5,9444.5,651623856
2020-02-06,9444.5,9877.0,9429.5,9830.0,1282732406
2020-02-07,9830.0,9889.5,9636.0,9818.5,864309502
2020-02-08,9818.5,9889.0,9667.0,9856.0,652287242
2020-02-09,9856.0,10182.0,9823.0,10097.0,819250244
2020-02-10,10097.0,10196.0,9750.0,9889.0,1090830295
2020-02-11,9889.0,9930.5,9716.5,9867.5,729948790
2020-02-12,9867.5,10500.0,9867.0,10379.0,1491157006
2020-02-13,10379.0,10549.5,10085.0,10255.0,1416746707
2020-02-14,10255.0,10361.0,10118.5,10245.0,838345355
2020-02-15,10245.0,10411.0,10164.0,10248.0,584651879
2020-02-16,10248.0,10248.0,9754.0,9908.0,957942589
2020-02-17,9908.0,10008.0,9456.5,9605.5,1143383454
2020-02-18,9605.5,9835.0,9560.0,9721.0,717100263
2020-02-19,9721.0,10300.0,9721.0,10139.0,1080346496
2020-02-20,10139.0,10321.5,9267.5,9603.5,1172964486
2020-02-21,9603.5,9779.5,9392.5,9690.5,714107062
2020-02-22,9690.5,9756.5,9560.0,9668.0,397530208
2020-02-23,9668.0,10035.5,9629.5,9927.5,533012287
2020-02-24,9927.5,10032.5,9594.5,9750.0,625728894
2020-02-25,9750.0,9789.0,9356.0,9400.0,787230842
2020-02-26,9400.0,9457.5,8955.0,9035.5,976106778
2020-02-27,9035.5,9047.0,8530.5,8861.5,1095581016
2020-02-28,8861.5,8970.0,8441.0,8663.0,842164094
2020-02-29,8663.0,8818.5,8499.5,8633.0,588523459
2020-03-01,8633.0,8761.0,8514.0,8569.0,573516660
2020-03-02,8569.0,8887.5,8404.0,8817.0,641309872
2020-03-03,8817.0,8970.0,8724.0,8743.5,655604794
2020-03-04,8743.5,8905.0,8669.0,8730.5,569809201
2020-03-05,8730.5,9148.0,8675.0,9047.0,671888567
2020-03-06,9047.0,9185.0,9006.0,9084.5,548355253
2020-03-07,9084.5,9173.0,9033.0,9134.0,365012182
2020-03-08,9134.0,9224.0,8572.5,8583.5,729548715
2020-03-09,8583.5,8613.5,7682.5,7721.0,1652693484
2020-03-10,7721.0,8154.0,7636.0,8043.5,899725159
2020-03-11,8043.5,8044.0,7732.0,7801.5,927050133
2020-03-12,7801.5,7985.5,5543.0,6093.5,2547236704
2020-03-13,6093.5,6255.5,3730.0,5425.5,3167280997
2020-03-14,5425.5,5679.5,4747.5,5387.0,1260901633
2020-03-15,5387.0,5591.5,5046.5,5306.0,612279701
2020-03-16,5306.0,5964.5,4398.0,4940.0,1352864767
2020-03-17,4940.0,5463.0,4821.0,5245.0,1113547170
2020-03-18,5245.0,5565.0,5010.0,5321.0,836567965
2020-03-19,5321.0,5918.0,5150.0,5843.5,807552478
2020-03-20,5843.5,6938.0,5839.0,6619.5,1391011391
2020-03-21,6619.5,6675.0,5652.5,6176.0,1292580864
2020-03-22,6176.0,6447.0,5917.0,6080.0,810849733
2020-03-23,6080.0,6644.5,5677.0,6235.0,1081007934
