timestamp,open,close,high,low,volume
2019-03-04,-1.279279516123852,-1.2866202678443621,-1.2831351636662605,-1.287350305472684,-0.7288201885838991
2019-03-05,-1.2851680838769128,-1.2796720011624125,-1.2806782589635703,-1.2866418623675118,-0.729225119640802
2019-03-06,-1.2782201970571638,-1.2784256753001795,-1.277523714653943,-1.2782693529427478,-0.7294449522321993
2019-03-07,-1.2769739393316482,-1.276119972455048,-1.27803936131994,-1.2769168706510552,-0.7300085126383313
2019-03-08,-1.2746683625394446,-1.2751229117652616,-1.275885778185483,-1.2760152157899267,-0.7298839410632655
2019-03-09,-1.273671356359032,-1.2731911066788002,-1.2754611279899564,-1.2838080899468223,-0.7288314995144011
2019-03-10,-1.271739656884483,-1.275216386204929,-1.2746724919125496,-1.2747593393762122,-0.7303772875727808
2019-03-11,-1.2737648256884457,-1.2782387264208444,-1.2765530856355964,-1.2781727470647697,-0.7299775228908314
2019-03-12,-1.2767870006728208,-1.2768677679723879,-1.2789796581814634,-1.2792998156411803,-0.7301765535217576
2019-03-13,-1.2754161171747538,-1.2780829356880652,-1.2789796581814634,-1.2772066882849893,-0.7298128828960441
2019-03-14,-1.2766312184571313,-1.277771354222507,-1.2772810573993565,-1.2815217508346752,-0.7290300404173632
2019-03-15,-1.2763196540257526,-1.2755279676704874,-1.2778877005358233,-1.2763050334238608,-0.7299639626976059
2019-03-16,-1.2740763901198247,-1.2692028639196542,-1.2690610429002323,-1.2736000688404756,-0.7287697755111602
2019-03-17,-1.2677516321628333,-1.2699195012904383,-1.2719729299552724,-1.2705730846638301,-0.7298892090397672
2019-03-18,-1.2684682303550048,-1.270885403833669,-1.2703653256436356,-1.2704120748672,-0.7301655618496766
2019-03-19,-1.2694340800922792,-1.2700752920232175,-1.271821269171156,-1.2694782180467457,-0.729758631070254
2019-03-20,-1.2686240125706942,-1.268517384695426,-1.2700620040754023,-1.2687375729822472,-0.7295251949243011
2019-03-21,-1.2670661904137999,-1.2724121530149046,-1.2673624421181253,-1.2711527199316985,-0.7279800428320969
2019-03-22,-1.270960745806036,-1.2689535987472076,-1.271578611916569,-1.2703798729078741,-0.7291408800543273
2019-03-23,-1.2675023806177301,-1.2701999246094409,-1.2713359546619825,-1.2715391434436105,-0.7289577009653471
2019-03-24,-1.2687486383432458,-1.270168766462885,-1.2723672479939758,-1.2689629866975294,-0.729806830164489
2019-03-25,-1.268717481900108,-1.2708542456871132,-1.272913226816796,-1.2697680356806798,-0.7304191248797056
2019-03-26,-1.2694029236491413,-1.2742193255151426,-1.2736715307373794,-1.2750813589694723,-0.7300602261258635
2019-03-27,-1.2727678195080334,-1.2677072728849745,-1.2692127036843488,-1.272279788508109,-0.7302623192570091
2019-03-28,-1.2662561228922147,-1.267426849565972,-1.2688183856456454,-1.2666122436667304,-0.7304581028895073
2019-03-29,-1.2659757149039736,-1.2640617697379426,-1.2653301876109617,-1.26612921427684,-0.7287538767818843
2019-03-30,-1.2626108190450818,-1.263469764953382,-1.263449593887915,-1.2644225104325613,-0.7304045537723322
2019-03-31,-1.2620188466254618,-1.2626596531429304,-1.265269523297315,-1.2624903928730005,-0.7304743672143118
2019-04-01,-1.2612087791038769,-1.2602604758581315,-1.262478964869568,-1.2633920477341287,-0.7290325328436245
2019-04-02,-1.2588097329822594,-1.2215308996892373,-1.2047265382779344,-1.2581753303233143,-0.7026208426971887
2019-04-03,-1.2200822741618644,-1.2055156123595416,-1.2054545100416945,-1.2226243672273938,-0.7165270066234865
2019-04-04,-1.20406786238899,-1.2056714030923208,-1.190106438689086,-1.214702685233194,-0.7230482679785978
2019-04-05,-1.2042236446046795,-1.206886570807998,-1.2069711178828613,-1.2158297538096046,-0.7284055666948196
2019-04-06,-1.205438745887057,-1.2031475932212987,-1.2065161355305112,-1.2047200778421294,-0.7312522626753563
2019-04-07,-1.2016999727105104,-1.1980376571861429,-1.1958998806423433,-1.2086809188392291,-0.7282288569462527
2019-04-08,-1.1965903160358968,-1.1907466508920792,-1.1899851100617926,-1.1982474840176003,-0.7282898289279933
2019-04-09,-1.189299708341631,-1.1931146700303221,-1.1911377320210794,-1.1923223235016136,-0.7268973440021231
2019-04-10,-1.1916675980201104,-1.1892510598573993,-1.192987993587303,-1.1916460823557673,-0.7296473561195441
2019-04-11,-1.1878041990710122,-1.203085276928187,-1.1822200779150183,-1.2033353935911106,-0.7088419530990286
2019-04-12,-1.2016376598242346,-1.2007484159365,-1.204696206121111,-1.206426781686408,-0.7064787580553976
2019-04-13,-1.199300926588893,-1.1999383041260485,-1.2031795982799443,-1.2000829956991832,-0.7037561600761837
2019-04-14,-1.198490859067308,-1.201309262574505,-1.2035739163186476,-1.2008236407636814,-0.7040969958602423
2019-04-15,-1.199861742565375,-1.1962616428324608,-1.1990544249519703,-1.197571242871754,-0.705207240187747
2019-04-16,-1.1948143987770372,-1.2026802210229612,-1.2008743543613707,-1.2049776935167373,-0.7041301043613644
2019-04-17,-1.201232626063442,-1.1926472978319846,-1.1936553010374165,-1.1987305134074906,-0.6948656887807724
2019-04-18,-1.1912002513730422,-1.1904350694265209,-1.1920173645689562,-1.18919873344699,-0.7059466278118441
2019-04-19,-1.188988143910252,-1.190933599771414,-1.1915320500597828,-1.1909376392505948,-0.7052985429948138
2019-04-20,-1.1894866470004584,-1.1867272499863772,-1.1875585375159257,-1.1861717492703445,-0.697274674664371
2019-04-21,-1.1852805271768434,-1.1892510598573993,-1.1894391312389725,-1.1881360687892315,-0.6991178232468939
2019-04-22,-1.1878041990710122,-1.1861664033483725,-1.190652417511906,-1.187105606090799,-0.7044216923021539
2019-04-23,-1.1847197112003613,-1.1701199578721209,-1.1710881763608536,-1.1878140491959714,-0.6927767197163182
2019-04-24,-1.168674142984349,-1.177348647873073,-1.172908105770254,-1.1777670378862546,-0.69167154058733
2019-04-25,-1.175902437792339,-1.1778783363645222,-1.1817650955626682,-1.1780246535608627,-0.7028488459235408
2019-04-26,-1.1764320973256832,-1.1961370102462374,-1.1800058304669148,-1.204108240614935,-0.6726905489533813
2019-04-27,-1.1946897730044856,-1.1959500613669025,-1.1995700716179671,-1.1989559271227725,-0.713927908089195
2019-04-28,-1.1945028343456583,-1.1959189032203466,-1.1969311739743367,-1.1932239783627419,-0.7126855243591809
2019-04-29,-1.1944716779025204,-1.1964797498583515,-1.1988117676973837,-1.1972814252378199,-0.7034125364136634
2019-04-30,-1.1950324938790025,-1.1903415949868534,-1.1931093222145963,-1.1958001351088232,-0.6975575945902421
2019-05-01,-1.1888946745808384,-1.1883163154607246,-1.1900761065322627,-1.1874276256840592,-0.7000846495498291
2019-05-02,-1.1868695057768757,-1.1827078490806755,-1.1870125586931055,-1.18491587285663,-0.6979381438262706
2019-05-03,-1.1812613460120558,-1.1607413557588167,-1.1620795257843226,-1.1787975005846871,-0.6801262429461679
2019-05-04,-1.1592960535998447,-1.1704315393376792,-1.159592288924809,-1.1694589323801428,-0.6823600358775326
2019-05-05,-1.168985707415728,-1.1615514675692682,-1.1589856457883423,-1.1673336030646257,-0.6861541633182079
2019-05-06,-1.1601061211214296,-1.1657889755008608,-1.163110819116316,-1.165562495301695,-0.6910337022226576
2019-05-07,-1.1643433973881825,-1.1542916194217603,-1.1518879210916813,-1.1607322014027928,-0.6763276854229292
2019-05-08,-1.1528466698703017,-1.152733712093969,-1.1554367834400117,-1.1600237582976203,-0.6853496903375614
2019-05-09,-1.1512888477134073,-1.144196379937672,-1.143940896003967,-1.1485598607775591,-0.680131513048225
2019-05-10,-1.142751982293626,-1.1281499344614205,-1.1296847822969986,-1.1389958788577326,-0.684105767280327
2019-05-11,-1.1267064140776135,-1.0942810291552354,-1.0907079607790107,-1.122701687438769,-0.6581023988767671
2019-05-12,-1.0928393603867292,-1.0833445197141398,-1.0539150545523028,-1.088793024268475,-0.5953065668962354
2019-05-13,-1.0819034488453305,-1.0494756144079547,-1.0561596341572297,-1.08673209887161,-0.6641081148468838
2019-05-14,-1.048036395154446,-1.0150770206103203,-1.008022501278594,-1.0414239420999067,-0.6216939985040097
2019-05-15,-1.0136396819302174,-1.0221187617319376,-1.0159088620526615,-1.0324717974072746,-0.6401823055263947
2019-05-16,-1.0206810380793803,-1.0220876035853819,-1.0042916459893234,-1.0257093859488116,-0.6461636762351896
2019-05-17,-1.0206498816362424,-1.0721275869540416,-1.0261914632157727,-1.1063108901418273,-0.6332838261056767
2019-05-18,-1.0706871293156908,-1.0592592724264847,-1.0597994929760302,-1.074108930815812,-0.654068149568186
2019-05-19,-1.057819518299743,-1.0209035940162603,-1.0188510812645253,-1.0595536452004533,-0.65869365824553
2019-05-20,-1.0194659367970025,-1.029659033198448,-1.0089931302969408,-1.035208963949986,-0.6487468832670935
2019-05-21,-1.0282208973187492,-1.0210282266024837,-1.017486134207475,-1.0285109564101749,-0.66791163171598
2019-05-22,-1.019590562569554,-1.0266055348359768,-1.0210349965558054,-1.0240348840638587,-0.668740012518647
2019-05-23,-1.025167565891236,-1.0357971880699461,-1.0257061487065995,-1.0430984439848596,-0.6485534755804208
2019-05-24,-1.034358716616913,-1.0145473321188714,-1.023158247533439,-1.0263534251353317,-0.689399511464998
2019-05-25,-1.0131100223968734,-1.013519113282529,-1.016940155384655,-1.0129896120150355,-0.6860308228648293
2019-05-26,-1.012081859773323,-1.0177877793606775,-1.0213989824376855,-1.0155335668017906,-0.6967916281712098
2019-05-27,-1.0163502924832137,-0.9695861266388115,-0.970046640935776,-1.0091897808145658,-0.6280162602613037
2019-05-28,-0.9681512749489007,-0.9742910067687415,-0.9713509236791795,-0.9710948629318898,-0.6278315125124388
2019-05-29,-0.9728558978627219,-0.9739171090100716,-0.9784789805326637,-0.9794029684380018,-0.6314647808962711
2019-05-30,-0.9724820205450672,-0.9735743693979575,-0.9812392068035873,-0.9723829413049304,-0.640552086273659
2019-05-31,-0.9721392996705505,-0.9924873643573451,-0.9618266264366517,-1.007322067173657,-0.5557639126551889
2019-06-01,-0.9910512606552485,-0.9877824842274151,-0.9897928750277684,-0.9889669503578282,-0.6269827114990506
2019-06-02,-0.9863466377414274,-0.9752257511654163,-0.9766590511232635,-0.9768268116919205,-0.6375478373251474
2019-06-03,-0.9737905911568585,-0.9934532669005758,-0.9814211997445274,-0.9871314386762454,-0.6329984456368752
2019-06-04,-0.992017110392523,-1.0219941291457142,-0.9924014405145754,-1.026643242769266,-0.6033067348588647
2019-06-05,-1.0205564123068287,-1.03838331423408,-1.0291033502708131,-1.0448373497884644,-0.6133686299177282
2019-06-06,-1.0369447013973578,-1.0379782583288542,-1.0331071949714936,-1.03533777178729,-0.6217802548174475
2019-06-07,-1.0365396676365652,-1.0230846642751683,-1.0257668130202462,-1.0436780792527278,-0.6421772748790915
2019-06-08,-1.0216468878166547,-1.0232716131545032,-1.020640678517102,-1.0171436647680914,-0.6529572246378424
2019-06-09,-1.021833826475482,-1.033117587466145,-1.03043796517104,-1.0283821485728708,-0.6564108368282133
2019-06-10,-1.0316792625070548,-1.0219006547060467,-1.0239772157676692,-1.0405544891981044,-0.6247531539493745
2019-06-11,-1.020462942977415,-1.0320893686298025,-1.025220834197426,-1.0251941545995953,-0.6568421481531773
2019-06-12,-1.0306510998835043,-1.01769430492101,-1.0239165514540225,-1.027126272159156,-0.6336597684129327
2019-06-13,-1.0162568231538,-1.0090946564716015,-1.0121476746065678,-1.0071288554177007,-0.6577788940212125
2019-06-14,-1.007657644847743,-0.9943568531506948,-1.0017437448161632,-0.9982411146437206,-0.6391073458436297
2019-06-15,-0.9929206472435218,-0.9745402719411881,-0.9814211997445274,-0.9861009759778129,-0.6383537973443513
2019-06-16,-0.973105149407825,-0.940484417755668,-0.9412614241104292,-0.962657949588474,-0.5746400578681774
2019-06-17,-0.9390511570581132,-0.9314797134010337,-0.941504081365016,-0.9549938832688823,-0.6117091782094809
2019-06-18,-0.9300469449912635,-0.9481181636618459,-0.9376822296052755,-0.9417910799452162,-0.5907787814785973
2019-06-19,-0.9466844856268958,-0.9519506156882127,-0.9548502303672842,-0.947909452217159,-0.6171911007894313
2019-06-20,-0.950516728132856,-0.9330376207288251,-0.9447496221451129,-0.9404707996128495,-0.6320610025866692
2019-06-21,-0.9316047671481579,-0.9045590747767982,-0.9112325888553255,-0.9247240415024282,-0.5665120883364976
2019-06-22,-0.9032524038926797,-0.8440811123119359,-0.8330362885647628,-0.8926508900137171,-0.43193937976356894
2019-06-23,-0.8426531219894872,-0.8486925180021985,-0.8451994834509209,-0.8568745132025144,-0.5350859779166374
2019-06-24,-0.8472642755738946,-0.8348894590779666,-0.8292447689618456,-0.8442191431873904,-0.5141453275065074
2019-06-25,-0.8334619712638102,-0.8138577101527827,-0.8177185493689776,-0.8290198183855113,-0.46046154109287846
2019-06-26,-0.8124313721457357,-0.7212556985888616,-0.7271163969376699,-0.8009719118125521,-0.18531884643183988
2019-06-27,-0.7198344231399321,-0.7731028544577596,-0.6696672919142697,-0.7925349984691362,-0.08010865494489644
2019-06-28,-0.771678744521378,-0.7856284293732024,-0.7799853462807463,-0.8587100248840972,-0.14975053442088895
2019-06-29,-0.7842036346628091,-0.7733521196302062,-0.757539550231477,-0.7926638063064403,-0.4750674063984127
2019-06-30,-0.7719279960664811,-0.8232051541195311,-0.7682771337469383,-0.8232556676661545,-0.5080972543186154
2019-07-01,-0.8217783050871021,-0.8819071022307112,-0.8209337579922513,-0.8695298832176382,-0.4772865614799645
2019-07-02,-0.8800096973118151,-0.8615296743831997,-0.8670993006773703,-0.9014742268690452,-0.3860874164747208
2019-07-03,-0.8603499816918077,-0.8069717597639448,-0.8115307893770168,-0.8537831251072169,-0.38898928252098014
2019-07-04,-0.8055457982122625,-0.7767171994582357,-0.78210859725838,-0.8131120504784598,-0.44320519917816253
2019-07-05,-0.775292891925373,-0.8095578859280784,-0.7904499403847977,-0.8298892712873137,-0.4456180620748096
2019-07-06,-0.8081317829927072,-0.8032016240306895,-0.8079819270286864,-0.8267978831920163,-0.4595736166816992
2019-07-07,-0.801775868592578,-0.8097136766608576,-0.8010661952729656,-0.8118883760240713,-0.5502162823560681
2019-07-08,-0.8082875652083966,-0.775003501397665,-0.7829578976494334,-0.8062530331420187,-0.5361722468294599
2019-07-09,-0.7735792875527892,-0.7483321279458762,-0.734669103986681,-0.7623939645399861,-0.43648832380987396
2019-07-10,-0.7469093722267569,-0.737862990703118,-0.7102517177438946,-0.7377916676149106,-0.3478233811568029
2019-07-11,-0.7364719637755643,-0.7834162009677387,-0.75474899180373,-0.8044175214604358,-0.0453151975754357
2019-07-12,-0.781991527200019,-0.7914550027791424,-0.7966680325335818,-0.8205829050420953,-0.2472350878788021
2019-07-13,-0.7900298895295941,-0.811458532867984,-0.7891759897982175,-0.8031294430873952,-0.5221532694754542
2019-07-14,-0.8100323260241183,-0.8558588917100389,-0.8168085846642775,-0.8459258470316692,-0.4534446189235331
2019-07-15,-0.854430257495609,-0.860221032227855,-0.8635807704858631,-0.8890442705692034,-0.39612496882292925
2019-07-16,-0.8587921595349133,-0.8673874059356954,-0.8421662677685873,-0.856133868138016,-0.4338058533408217
2019-07-17,-0.8659581414566275,-0.9135326209848768,-0.8724680924351009,-0.9386030859719406,-0.18490479546694058
2019-07-18,-0.9121008337438399,-0.8747095703763149,-0.8830236830096222,-0.9267205629806411,-0.31049248463940743
2019-07-19,-0.8732799055940312,-0.874335672617645,-0.8591522755896559,-0.8727178771909138,-0.25276082113131004
2019-07-20,-0.8729060282763766,-0.8558277335634832,-0.8552090952026221,-0.8599336993384857,-0.4683652917370391
2019-07-21,-0.8543991010524711,-0.8691322621428217,-0.8395880344386036,-0.8580659856975769,-0.509647619973103
2019-07-22,-0.8677029022723493,-0.8816578370582646,-0.8656736893066734,-0.8695298832176382,-0.5206503279377029
2019-07-23,-0.8802277924137804,-0.8951181563703824,-0.8837213226165589,-0.8879494039521189,-0.45621188629968584
2019-07-24,-0.893687375849348,-0.9038735955525701,-0.8938825951523768,-0.907399387385032,-0.4851441990499591
2019-07-25,-0.9024423363710946,-0.8958347937411664,-0.896066510443657,-0.911521238178762,-0.4649083891869101
2019-07-26,-0.8944039740415195,-0.9082980523634976,-0.9031339029834946,-0.9035029503065842,-0.5153434601488854
2019-07-27,-0.9068665512966747,-0.9304826527112472,-0.889757421824403,-0.9231461454954534,-0.48031422937275475
2019-07-28,-0.9290499388108511,-0.9264009355124337,-0.9334357276500083,-0.9249172532583843,-0.561031692755546
2019-07-29,-0.9249684447597878,-0.9248741863311981,-0.9225768155072536,-0.9373794115175521,-0.509800015068346
2019-07-30,-0.9234417790460312,-0.9215091065031688,-0.9287645754992143,-0.920280171115438,-0.5485953639914329
2019-07-31,-0.9200768831871393,-0.896271007792948,-0.9027395849447912,-0.9118432577720221,-0.5211813592691149
2019-08-01,-0.8948401642454499,-0.89408993753404,-0.8971281359324739,-0.8871121530096425,-0.5134543477061856
2019-08-02,-0.8926592132257977,-0.8571986920119395,-0.8710728132212274,-0.8808005689817435,-0.49445639796614993
2019-08-03,-0.8557699845505381,-0.8438630052860452,-0.8525095332453452,-0.8554254250328437,-0.49065194457734473
2019-08-04,-0.842435026887522,-0.8443926937774943,-0.850962593247355,-0.8424802373837856,-0.5359979784938247
2019-08-05,-0.8429646864208661,-0.7820452425192822,-0.7934224917534847,-0.8287622027109032,-0.3026705853076749
2019-08-06,-0.7806206437019518,-0.7863139085974307,-0.7651225894373113,-0.7807490813558147,-0.21934237577211496
2019-08-07,-0.7848890764118426,-0.7646278385945744,-0.7751928655026591,-0.8010685176905302,-0.31471904272251994
2019-08-08,-0.7632041919878724,-0.7878718159252222,-0.7786810635373429,-0.7846133164749365,-0.2728628506630812
2019-08-09,-0.786446898568737,-0.7842574709247461,-0.7784384062827562,-0.785579375254717,-0.3824382238549479
2019-08-10,-0.7828327511647419,-0.808560825238292,-0.7859911133317671,-0.8055767919961723,-0.39544807805401616
2019-08-11,-0.8071347768122947,-0.8076572389881729,-0.8175365564280376,-0.809376623196642,-0.48944712026145865
2019-08-12,-0.806231239961296,-0.8086542996779594,-0.8105601603586701,-0.8001024589107497,-0.5244864338221815
2019-08-13,-0.8072282461417084,-0.8347959846382992,-0.8182645281917976,-0.8229336480728945,-0.4905691465425418
2019-08-14,-0.8333685019343965,-0.8647701216250058,-0.848263031290078,-0.85626267597532,-0.407646066165648
2019-08-15,-0.8633410002330449,-0.89408993753404,-0.8717401206713408,-0.9131313361450627,-0.18251640876582784
2019-08-16,-0.8926592132257977,-0.8886372618867701,-0.8805364461501085,-0.8972557701973373,-0.3205969188635887
2019-08-17,-0.8872068356766672,-0.8748030448159825,-0.8749249971377911,-0.8761956887981234,-0.44524700641941667
2019-08-18,-0.8733733749234449,-0.8700046902463849,-0.8758349618424913,-0.881766627761524,-0.4906449935860779
2019-08-19,-0.8685752826802101,-0.8481628295107494,-0.8589096183350693,-0.8622200384506329,-0.5350653302714884
2019-08-20,-0.8467346160405506,-0.8558277335634832,-0.8488696744265447,-0.8427056510990677,-0.48768685176017723
2019-08-21,-0.8543991010524711,-0.8948377330513799,-0.8557550740254422,-0.8867579314570564,-0.4394290943217181
2019-08-22,-0.8934069678611071,-0.8883879967143234,-0.8964001641687138,-0.8957422781090145,-0.46584529957293314
2019-08-23,-0.8869575841315642,-0.8683221503323701,-0.8799904673272885,-0.8764533044727315,-0.5326561751936799
2019-08-24,-0.8668928347507642,-0.8948377330513799,-0.8786255202702383,-0.8884646353013351,-0.553248371404089
2019-08-25,-0.8934069678611071,-0.891192229904348,-0.884540290850789,-0.8825394747853483,-0.5518934110332384
2019-08-26,-0.8897616640139742,-0.8737748259796401,-0.8645817316610332,-0.8872409608469466,-0.49543786594489786
2019-08-27,-0.8723452122998946,-0.8839946980499517,-0.8831753437937389,-0.8776447769677941,-0.521993447264535
2019-08-28,-0.8825645256491219,-0.881221623006483,-0.8877251673172394,-0.8779023926424022,-0.5608151654027949
2019-08-29,-0.8797916022098499,-0.9316978204269245,-0.8894844324129929,-0.9232749533327574,-0.4372510015695925
2019-08-30,-0.9302650400932287,-0.9210105761582755,-0.930523840594968,-0.9219868749597169,-0.5470901918958456
2019-08-31,-0.919578380096933,-0.9202627806409356,-0.926034681385114,-0.9140329910061912,-0.5675060341756617
2019-09-01,-0.9188306254616238,-0.9200446736150448,-0.9244574092303005,-0.915836300728448,-0.5799926046927485
2019-09-02,-0.9186125303596585,-0.8988259758105259,-0.9084116982707552,-0.909685726497179,-0.5292634771699428
2019-09-03,-0.8973949925827567,-0.8533350818390169,-0.859607257942006,-0.8865325177417742,-0.2850775333119304
2019-09-04,-0.85190658560144,-0.869256894729045,-0.8622764877424597,-0.8553610211141917,-0.3195753072204582
2019-09-05,-0.8678275280449008,-0.8590993389518451,-0.8544507912820387,-0.8545881740903672,-0.27488918641169474
2019-09-06,-0.8576705275819493,-0.8404044510183483,-0.8488696744265447,-0.8480189743878602,-0.37192184424104585
