timestamp,open,high,low,close,volume,volume
2023-12-05 00:00:00,-0.7880576648079184,-0.814113405742085,-0.8378807847592632,-0.8242170394912561,-0.3298472648000775,-0.3298472648000775
2023-12-05 00:05:00,-0.8205192781028458,-0.8202955717679071,-0.8085956264389208,-0.8200352677505663,-0.4086577188551862,-0.4086577188551862
2023-12-05 00:10:00,-0.8163306828389841,-0.8517215823991701,-0.8661010282315932,-0.886420894134016,-0.4137014623810641,-0.4137014623810641
2023-12-05 00:15:00,-0.882824632652787,-0.9181798671767587,-0.9145546538161597,-0.9318976618140169,-0.43432961832237027,-0.43432961832237027
2023-12-05 00:20:00,-0.9283756061472819,-0.9532121413230845,-1.0013452139291747,-0.9622155069340175,0.12334101061754836,0.12334101061754836
2023-12-05 00:25:00,-0.9587429218102785,-0.9212709501896698,-0.9986829268091435,-1.0171012610305703,-0.22564159495087444,-0.22564159495087444
2023-12-05 00:30:00,-1.013718234648462,-1.023791870117888,-1.3000538287966676,-1.2789847162912653,4.062841338365731,4.062841338365731
2023-12-05 00:35:00,-1.2760290130477947,-1.1489807321407877,-1.3288065296930038,-1.2084173181671258,1.2672313831069808,1.2672313831069808
2023-12-05 00:40:00,-1.2053464679701302,-1.0129730795726992,-1.2228475023157648,-1.0045559458085012,0.55553190558974,0.55553190558974
2023-12-05 00:45:00,-1.0011524488568773,-1.0129730795726992,-1.0982524650983079,-1.1091002393257445,0.14185226151956778,0.14185226151956778
2023-12-05 00:50:00,-1.1058673304534172,-1.095401959916995,-1.180783365819273,-1.1718268154360907,-0.008218253597952838,-0.008218253597952838
2023-12-05 00:55:00,-1.1686962594113413,-1.1567084396730654,-1.180783365819273,-1.1817585233202288,-0.12259657488689615,-0.12259657488689615
2023-12-05 01:00:00,-1.1786441731630124,-1.157223620175217,-1.2521326606361072,-1.143599856186435,0.7311628688257594,0.7311628688257594
2023-12-05 01:05:00,-1.1404232413802753,-1.1036448479514247,-1.1041094967623764,-1.0704188507243644,-0.04307583642428221,-0.04307583642428221
2023-12-05 01:10:00,-1.0671228242626973,-1.0665518517964916,-1.063110275113897,-1.0960322026360891,-0.1927132872759731,-0.1927132872759731
2023-12-05 01:15:00,-1.0927779702538496,-1.1257976095439544,-1.1392516867467872,-1.1545770070057455,-0.43204305509284674,-0.43204305509284674
2023-12-05 01:20:00,-1.151418303947912,-1.0943715989126914,-1.175991249003217,-1.0850550518167785,0.03291560932996688,0.03291560932996688
2023-12-05 01:25:00,-1.0817829076862129,-1.0181248845942177,-1.0450067226976851,-0.9846925300402248,-0.0002162881732186436,-0.0002162881732186436
2023-12-05 01:30:00,-0.9812566213535346,-1.0176097040920657,-0.9933583525690813,-1.0014196170029839,-0.3437658081396707,-0.3437658081396707
2023-12-05 01:35:00,-0.998011002408981,-1.0366713826716842,-1.0290329999774985,-1.0411464485395363,-0.41175595905491774,-0.41175595905491774
2023-12-05 01:40:00,-1.0378026574156662,-1.0036998305339657,-1.0098645327132743,-0.9831243656374662,0.4495831151883569,0.4495831151883569
2023-12-05 01:45:00,-0.9796858981295865,-0.9300290187262512,-0.9773846298488945,-0.9083751957726371,0.06573581858484384,0.06573581858484384
2023-12-05 01:50:00,-0.9048147577880604,-0.8893297590562551,-0.893788814279917,-0.8592393778195326,-0.14122920180643678,-0.14122920180643678
2023-12-05 01:55:00,-0.8555987634376866,-0.8254473767894257,-0.8240368917351013,-0.794944637306428,-0.20414824929793376,-0.20414824929793376
2023-12-05 02:00:00,-0.7911991112558145,-0.8326599038195516,-0.8341535827912196,-0.821603432153325,-0.215416771941172,-0.215416771941172
2023-12-05 02:05:00,-0.8179014060629323,-0.6945915292428557,-0.8128552858309706,-0.7024229375436675,0.6312588723312247,0.6312588723312247
2023-12-05 02:10:00,-0.6985264410428766,-0.6894397242213373,-0.785699957206653,-0.8226488750884975,0.19969658442436103,0.19969658442436103
2023-12-05 02:15:00,-0.8189485548788976,-0.8208107522700591,-0.8240368917351013,-0.8608075422222914,-0.1652975966708768,-0.1652975966708768
2023-12-05 02:20:00,-0.8571694866616347,-0.8491456798884107,-0.8368158699112508,-0.8116717242691869,-0.2618486645046052,-0.2618486645046052
2023-12-05 02:25:00,-0.8079534923112609,-0.7687775215527222,-0.8048684244708771,-0.7562632487050479,-0.015281667231954095,-0.015281667231954095
2023-12-05 02:30:00,-0.7524546050650948,-0.7306541643934853,-0.7228699811739183,-0.7107864810250469,-0.01210429791582749,-0.01210429791582749
2023-12-05 02:35:00,-0.7069036315705999,-0.7373515109214593,-0.7606744582783604,-0.7452860978857373,-0.21547725877421298,-0.21547725877421298
2023-12-05 02:40:00,-0.741459542497458,-0.7631105360290518,-0.7596095434303479,-0.7865810938250485,-0.36613574346169264,-0.36613574346169264
2023-12-05 02:45:00,-0.7828219207280913,-0.806900878711959,-0.8181798600710328,-0.8524439987409118,0.05209047187253312,0.05209047187253312
2023-12-05 02:50:00,-0.8487922961339115,-0.8671769974637256,-0.8203096897670578,-0.8644665924953948,-0.3289013365662908,-0.3289013365662908
2023-12-05 02:55:00,-0.8608345075175137,-0.8424483333604367,-0.8203096897670578,-0.8268306468291872,-0.4251883277386941,-0.4251883277386941
2023-12-05 03:00:00,-0.8231371501427592,-0.8589341094292959,-0.8666334856555994,-0.8973980449533265,0.3207847865493102,0.3207847865493102
2023-12-05 03:05:00,-0.8938196952204237,-0.9037548131165068,-0.8889966974638609,-0.9005343737588438,0.003028005598977658,0.003028005598977658
2023-12-05 03:10:00,-0.89696114166832,-0.927453116215492,-0.8964511013999481,-0.9062843099022923,-0.45711102504964635,-0.45711102504964635
2023-12-05 03:15:00,-0.9027204601561296,-0.8161741277506923,-0.8794124638317489,-0.7776948288760828,-0.024710504977581073,-0.024710504977581073
2023-12-05 03:20:00,-0.7739211557923854,-0.8089616007205664,-0.7851674997826468,-0.8111490028016007,-0.3820551805089087,-0.3820551805089087
2023-12-05 03:25:00,-0.8074299179032782,-0.8027794346947442,-0.7851674997826468,-0.7641040707188411,-0.4263424057837436,-0.4263424057837436
2023-12-05 03:30:00,-0.7603082211848352,-0.7564131895010777,-0.7335191296540429,-0.7343089470664267,-0.36531883592277375,-0.36531883592277375
2023-12-05 03:35:00,-0.7304644799298213,-0.7332300669042445,-0.7015716842136692,-0.732740782663668,-0.2571337762217792,-0.2571337762217792
2023-12-05 03:40:00,-0.7288937567058733,-0.7461095794580408,-0.7015716842136692,-0.7217636318443575,-0.49174972869299827,-0.49174972869299827
2023-12-05 03:45:00,-0.7178986941382366,-0.707471041796652,-0.6786760149814015,-0.7055592663491848,-0.4305216301837192,-0.4305216301837192
2023-12-05 03:50:00,-0.7016678874907729,-0.7146835688267779,-0.6792084724054078,-0.6783777500347015,-0.49167904895682846,-0.49167904895682846
