timestamp,open,high,low,close,volume
2023-12-05 00:00:00,41668.5,41684.0,41428.5,41453.0,12061118
2023-12-05 00:30:00,41453.0,41491.0,41121.0,41295.5,68619723
2023-12-05 01:00:00,41295.5,41486.0,41193.0,41484.0,25369384
2023-12-05 01:30:00,41484.0,41673.0,41402.5,41665.5,20287183
2023-12-05 02:00:00,41665.5,41805.0,41583.0,41702.5,25944111
2023-12-05 02:30:00,41702.5,41765.0,41598.5,41635.0,14992288
2023-12-05 03:00:00,41635.0,41695.0,41527.0,41695.0,17447680
2023-12-05 03:30:00,41695.0,41796.5,41680.0,41748.5,6955270
2023-12-05 04:00:00,41748.5,42000.0,41731.0,41903.0,25680241
2023-12-05 04:30:00,41903.0,42103.5,41824.5,42027.0,20445461
2023-12-05 05:00:00,42027.0,42040.0,41785.5,41943.5,14125534
2023-12-05 05:30:00,41943.5,41943.5,41746.0,41791.5,10693400
2023-12-05 06:00:00,41791.5,41864.0,41740.0,41830.0,8216034
2023-12-05 06:30:00,41830.0,42095.0,41816.0,42075.0,19547770
2023-12-05 07:00:00,42075.0,42473.0,41939.5,42321.0,83462615
2023-12-05 07:30:00,42321.0,42321.5,41883.5,41980.0,34276409
2023-12-05 08:00:00,41980.0,41980.0,41805.0,41825.0,11341069
2023-12-05 08:30:00,41825.0,42034.0,41812.5,42004.0,7308005
2023-12-05 09:00:00,42004.0,42004.5,41760.5,41860.0,12946004
2023-12-05 09:30:00,41860.0,41964.0,41791.5,41949.0,7961331
2023-12-05 10:00:00,41949.0,41959.0,41667.0,41732.0,17203043
2023-12-05 10:30:00,41732.0,41854.0,41635.5,41824.0,7593728
2023-12-05 11:00:00,41824.0,41839.0,41653.0,41768.0,7324936
2023-12-05 11:30:00,41768.0,41815.0,41714.0,41767.0,4400259
2023-12-05 12:00:00,41767.0,41866.5,41735.5,41821.0,4874365
2023-12-05 12:30:00,41821.0,41865.0,41750.5,41855.5,11740098
2023-12-05 13:00:00,41855.5,41867.5,41743.0,41775.0,8093007
2023-12-05 13:30:00,41775.0,41837.5,41760.0,41812.5,1341332
2023-12-05 14:00:00,41812.5,41926.0,41750.5,41919.5,5027848
2023-12-05 14:30:00,41919.5,41960.0,41879.0,41950.0,10148368
2023-12-05 15:00:00,41950.0,41951.5,41852.5,41852.5,7114755
2023-12-05 15:30:00,41852.5,41868.5,41701.0,41761.0,11175799
2023-12-05 16:00:00,41761.0,41766.5,41481.0,41573.0,27560412
2023-12-05 16:30:00,41573.0,41593.5,41415.0,41562.0,19478931
2023-12-05 17:00:00,41562.0,41680.5,41536.5,41564.0,12640438
2023-12-05 17:30:00,41564.0,41666.5,41435.0,41649.0,23694355
2023-12-05 18:00:00,41649.0,41725.0,41621.5,41691.5,13097459
2023-12-05 18:30:00,41691.5,41764.5,41686.0,41742.5,13980182
2023-12-05 19:00:00,41742.5,41790.0,41722.5,41761.0,6786937
2023-12-05 19:30:00,41761.0,41777.5,41639.5,41645.0,6946135
2023-12-05 20:00:00,41645.0,41778.5,41589.5,41717.0,8687606
2023-12-05 20:30:00,41717.0,41772.5,41640.0,41760.5,5270627
2023-12-05 21:00:00,41760.5,41874.0,41723.0,41841.5,9658501
2023-12-05 21:30:00,41841.5,41913.5,41805.5,41904.5,12611266
2023-12-05 22:00:00,41904.5,42113.5,41850.5,41891.0,41275471
2023-12-05 22:30:00,41891.0,41987.5,41828.5,41855.0,12668945
2023-12-05 23:00:00,41855.0,42187.0,41835.0,42127.5,19511835
2023-12-05 23:30:00,42127.5,42282.5,42029.0,42207.5,32896953
2023-12-06 00:00:00,42207.5,42325.0,42103.5,42209.0,13935603
2023-12-06 00:30:00,42209.0,42535.0,42198.0,42272.0,54072960
2023-12-06 01:00:00,42272.0,42446.5,42149.5,42421.5,19996282
2023-12-06 01:30:00,42421.5,42849.0,42360.5,42728.0,69234825
2023-12-06 02:00:00,42728.0,44181.5,42694.0,43776.5,226965504
2023-12-06 02:30:00,43776.5,43880.5,43211.5,43404.0,78405406
2023-12-06 03:00:00,43404.0,43752.5,43333.0,43650.0,42031011
2023-12-06 03:30:00,43650.0,44130.0,43550.5,43735.5,79191680
2023-12-06 04:00:00,43735.5,43995.0,43604.5,43970.5,39601842
2023-12-06 04:30:00,43970.5,43972.5,43600.5,43831.0,18146561
2023-12-06 05:00:00,43831.0,43858.0,43428.0,43513.0,20291381
2023-12-06 05:30:00,43513.0,43814.5,43513.0,43797.5,15580005
2023-12-06 06:00:00,43797.5,43850.0,43700.5,43830.0,10298895
2023-12-06 06:30:00,43830.0,44294.5,43780.0,43914.0,64937787
2023-12-06 07:00:00,43914.0,44540.0,43811.0,44439.5,75663635
2023-12-06 07:30:00,44439.5,44468.5,44151.0,44305.5,29483005
2023-12-06 08:00:00,44305.5,44316.5,43868.5,44076.5,33817468
2023-12-06 08:30:00,44076.5,44199.5,43933.5,44102.0,13272816
2023-12-06 09:00:00,44102.0,44133.0,43939.5,43949.0,15120687
2023-12-06 09:30:00,43949.0,44174.0,43839.5,44164.0,19765550
2023-12-06 10:00:00,44164.0,44164.0,43979.5,43980.0,7395685
2023-12-06 10:30:00,43980.0,44055.5,43752.0,43898.5,20442954
2023-12-06 11:00:00,43898.5,43934.5,43702.0,43713.5,11900026
2023-12-06 11:30:00,43713.5,43931.0,43577.0,43920.0,17953847
2023-12-06 12:00:00,43920.0,43936.5,43782.0,43797.5,5105727
2023-12-06 12:30:00,43797.5,43810.5,43690.0,43797.0,3036086
