timestamp,open,high,low,close,volume
2023-12-05 00:00:00,41668.5,41805.0,41121.0,41748.5,191676757
2023-12-05 04:00:00,41748.5,42473.0,41731.0,41980.0,216447464
2023-12-05 08:00:00,41980.0,42034.0,41635.5,41767.0,76078375
2023-12-05 12:00:00,41767.0,41960.0,41701.0,41761.0,59515572
2023-12-05 16:00:00,41761.0,41790.0,41415.0,41645.0,124184849
2023-12-05 20:00:00,41645.0,42282.5,41589.5,42207.5,142581204
2023-12-06 00:00:00,42207.5,44181.5,42103.5,43735.5,583833271
2023-12-06 04:00:00,43735.5,44540.0,43428.0,44305.5,274003111
2023-12-06 08:00:00,44305.5,44316.5,43577.0,43920.0,139669033
2023-12-06 12:00:00,43920.0,43936.5,43690.0,43797.0,8141813
