timestamp,close
2023/12/9 12:00,44246.00
2023/12/9 16:00,43887.00
2023/12/9 20:00,43974.00
2023/12/10 0:00,44022.50
2023/12/10 4:00,43942.50
2023/12/10 8:00,43782.50
2023/12/10 12:00,43948.50
2023/12/10 16:00,43719.50
